Date	Depth	NH4	Nitrit	Nitrate	Norg_par	Norg_dis	Ntot	Oxygen
06-Feb-11	3	0.246	0.007	0.096	0.32	0.001	0.67	7.5
06-Feb-11	5	0.257	0.007	0.097	0.269	0	0.63	7.4
06-Feb-11	10	0.246	0.007	0.095	0.232	0	0.58	7
06-Feb-11	15	0.25	0.007	0.097	0.2	0.036	0.59	7.2
06-Feb-11	20	0.245	0.007	0.1	0.258	0	0.61	7.1
06-Feb-11	25	0.241	0.007	0.097	0.265	0	0.61	6.7
06-Feb-11	30	0.238	0.007	0.096	0.21	0.079	0.63	7.4
06-Feb-11	35	0.236	0.007	0.096	0.321	0	0.66	8.1
13-Feb-11	1	0.212	0.015	0.143	0	0.29	0.66	9.1
13-Feb-11	3	0.211	0.015	0.141	0.02	0.343	0.73	7.6
13-Feb-11	5	0.216	0.015	0.138	0.01	0.351	0.73	8.9
13-Feb-11	10	0.231	0.016	0.128	0.03	0.355	0.76	8.3
13-Feb-11	15	0.233	0.016	0.126	0.02	0.355	0.75	8.2
13-Feb-11	20	0.234	0.017	0.126	0.04	0.253	0.67	7.4
13-Feb-11	25	0.241	0.018	0.12	0.07	0.321	0.77	8
13-Feb-11	30	0.243	0.017	0.119	0.1	0.301	0.78	7.4
13-Feb-11	35	0.247	0.018	0.12	0.18	0.215	0.78	7.9
21-Feb-11	1	0.151	0.105	0.124	0.05	0.18	0.61	7.6
21-Feb-11	3	0.138	0.105	0.122	0.02	0.205	0.59	8.1
21-Feb-11	5	0.142	0.106	0.122	0.04	0.18	0.59	6.8
21-Feb-11	10	0.139	0.106	0.12	0.06	0.165	0.59	7.5
21-Feb-11	15	0.143	0.106	0.123	0.07	0.188	0.63	6.8
21-Feb-11	20	0.141	0.108	0.122	0.09	0.159	0.62	7.8
21-Feb-11	25	0.138	0.108	0.125	0.06	0.199	0.63	6.6
21-Feb-11	30	0.14	0.11	0.127	0.07	0.163	0.61	6.5
21-Feb-11	35	0.13	0.136	0.111	0.1	0.133	0.61	6.6
27-Feb-11	1	0.07	0.159	0.177	0.03	0.244	0.68	7.5
27-Feb-11	3	0.073	0.157	0.174	0.08	0.226	0.71	8.7
27-Feb-11	5	0.074	0.159	0.177	0.04	0.23	0.68	8.6
27-Feb-11	10	0.058	0.183	0.145	0.19	0.194	0.77	8
27-Feb-11	15	0.073	0.168	0.166	0.1	0.193	0.7	7.8
27-Feb-11	20	0.025	0.23	0.126	0.05	0.219	0.65	7.1
27-Feb-11	25	0.02	0.232	0.124	0.07	0.194	0.64	6.6
27-Feb-11	30	0.045	0.206	0.126	0.02	0.213	0.61	7.9
27-Feb-11	35	0.02	0.231	0.124	0.02	0.215	0.61	6.7
06-Mar-11	1	0.006	0.158	0.145	0.13	0.171	0.61	10
06-Mar-11	3	0.006	0.158	0.146	0.13	0.19	0.63	10
06-Mar-11	5	0.005	0.159	0.145	0.12	0.171	0.6	9.9
06-Mar-11	10	0.017	0.038	0.303	0.08	0.172	0.61	7.3
06-Mar-11	15	0.016	0.005	0.34	0.03	0.189	0.58	7.1
06-Mar-11	20	0.014	0.003	0.352	0.06	0.181	0.61	5.9
06-Mar-11	25	0.015	0.004	0.359	0	0.212	0.59	6.2
06-Mar-11	30	0.015	0.004	0.364	0.04	0.207	0.63	4.8
06-Mar-11	35	0.024	0.005	0.358	0.01	0.203	0.6	4.3
13-Mar-11	1	0.026	0.014	0.393	0.07	0.217	0.72	6.5
13-Mar-11	3	0.028	0.013	0.394	0	0.485	0.92	8
13-Mar-11	5	0.026	0.013	0.392	0	0.419	0.85	8.4
13-Mar-11	10	0.029	0.014	0.39	0.07	0.197	0.7	7.9
13-Mar-11	15	0.028	0.013	0.39	0.01	0.249	0.69	7.6
13-Mar-11	20	0.031	0.01	0.389	0.03	0.24	0.7	5.3
13-Mar-11	25	0.036	0.009	0.388	0.07	0.427	0.93	7.7
13-Mar-11	30	0.028	0.01	0.385	0	0.637	1.06	7.1
13-Mar-11	35	0.034	0.013	0.445	0.11	0.158	0.76	5.7
20-Mar-11	1	0.005	0.012	0.31	0.02	0.253	0.6	11.4
20-Mar-11	3	0.005	0.012	0.291	0.11	0.112	0.53	11.8
20-Mar-11	5	0.005	0.009	0.337	0.21	0.089	0.65	10.6
20-Mar-11	10	0.008	0.005	0.398	0	0.139	0.55	7.2
20-Mar-11	15	0.01	0.007	0.4	0.06	0.093	0.57	6.8
20-Mar-11	20	0.013	0.006	0.408	0.04	0.103	0.57	6.5
20-Mar-11	25	0.009	0.007	0.413	0.03	0.091	0.55	6
20-Mar-11	30	0.007	0.004	0.426	0.03	0.113	0.58	5.8
20-Mar-11	35	0.009	0.005	0.43	0.04	0.156	0.64	4.8
27-Mar-11	1	0.022	0.01	0.335	0	0.263	0.63	9.5
27-Mar-11	3	0.018	0.01	0.335	0.05	0.217	0.63	8.2
27-Mar-11	5	0.023	0.01	0.335	0.08	0.242	0.69	8.5
27-Mar-11	10	0.038	0.01	0.365	0	0.237	0.65	7
27-Mar-11	15	0.038	0.011	0.374	0.03	0.227	0.68	6
27-Mar-11	20	0.034	0.012	0.376	0.06	0.168	0.65	6.4
27-Mar-11	25	0.019	0.007	0.386	0.04	0.208	0.66	5.3
27-Mar-11	30	0.025	0.009	0.379	0.03	0.227	0.67	4
27-Mar-11	35	0.031	0.009	0.382	0	0.228	0.65	3.6
03-Apr-11	1	0.033	0.01	0.308	0.12	0.169	0.64	-
03-Apr-11	3	0.02	0.01	0.304	0.16	0.146	0.64	11.6
03-Apr-11	5	0.017	0.01	0.303	0.09	0.23	0.65	11.3
03-Apr-11	10	0.021	0.01	0.329	0.11	0.18	0.65	9.8
03-Apr-11	15	0.046	0.015	0.481	0	0.208	0.75	5.5
03-Apr-11	20	0.043	0.008	0.494	0	0.195	0.74	5.4
03-Apr-11	25	0.039	0.011	0.505	0.04	0.145	0.74	4.3
03-Apr-11	30	0.03	0.009	0.503	0	0.118	0.66	4.1
03-Apr-11	35	0.051	0.02	0.451	0	0.118	0.64	2.8
10-Apr-11	1	0.009	0.012	0.31	0.08	0.159	0.57	9.3
10-Apr-11	3	0.007	0.013	0.348	0.11	0.122	0.6	10.3
10-Apr-11	5	0.009	0.013	0.348	0.16	0.12	0.65	9.3
10-Apr-11	10	0.033	0.017	0.36	0.02	0.08	0.51	7.3
10-Apr-11	15	0.02	0.021	0.429	0.02	0.1	0.59	5
10-Apr-11	20	0.009	0.005	0.454	0.01	0.172	0.65	4.5
10-Apr-11	25	0.006	0.003	0.396	0.01	0.195	0.61	4.6
10-Apr-11	30	0.009	0.002	0.47	0	0.199	0.68	3.9
10-Apr-11	35	0.011	0.007	0.453	0.11	0.129	0.71	3.6
26-Apr-11	1	0.011	0.015	0.284	0.08	0.18	0.57	10.5
26-Apr-11	3	0.011	0.016	0.284	0.08	0.209	0.6	10.7
26-Apr-11	5	0.011	0.016	0.286	0.14	0.177	0.63	10.5
26-Apr-11	10	0.015	0.018	0.317	0.09	0.2	0.64	9
26-Apr-11	15	0.017	0.027	0.45	0	0.126	0.62	5
26-Apr-11	20	0.017	0.014	0.482	0	0.127	0.64	3.8
26-Apr-11	25	0.011	0.008	0.516	0	0.105	0.64	2.7
26-Apr-11	30	0.019	0.011	0.512	0.01	0.128	0.68	1.6
26-Apr-11	35	0.036	0.028	0.37	0.05	0.186	0.67	0.7
01-May-11	1	0.017	0.015	0.262	0.07	0.236	0.6	11.3
01-May-11	3	0.012	0.015	0.256	0.1	0.197	0.58	11.1
01-May-11	5	0.012	0.015	0.258	0.1	0.175	0.56	11.3
01-May-11	10	0.017	0.016	0.272	0.07	0.185	0.56	10
01-May-11	15	0.024	0.024	0.349	0	0.163	0.56	7.5
01-May-11	20	0.019	0.023	0.405	0	0.163	0.61	4.7
01-May-11	25	0.023	0.023	0.439	0	0.175	0.66	2.5
01-May-11	30	0.02	0.03	0.436	0	0.154	0.64	1.2
01-May-11	35	0.037	0.055	0.381	0.05	0.257	0.78	0.8
11-May-11	1	0.017	0.016	0.209	0.05	0.198	0.49	10.9
11-May-11	3	0.02	0.015	0.23	0.09	0.175	0.53	10.9
11-May-11	5	0.02	0.016	0.228	0.2	0.086	0.55	10.9
11-May-11	10	0.022	0.018	0.245	0.14	0.195	0.62	9.9
11-May-11	15	0.032	0.023	0.348	0.04	0.217	0.66	5.2
11-May-11	20	0.024	0.01	0.443	0	0.173	0.65	3.4
11-May-11	25	0.027	0.002	0.494	0.01	0.247	0.78	2.4
11-May-11	30	0.089	0.23	0.123	0.14	0.108	0.69	0.3
11-May-11	35	0.112	0.26	0.042	0.05	0.266	0.73	0.2
15-May-11	1	0.023	0.015	0.212	0	0.38	0.63	10.1
15-May-11	3	0.014	0.015	0.213	0.02	0.308	0.57	9.7
15-May-11	5	0.03	0.015	0.234	0	0.301	0.58	9.7
15-May-11	10	0.019	0.016	0.226	0	0.249	0.51	9.7
15-May-11	15	0.029	0.017	0.277	0	0.237	0.56	7.1
15-May-11	20	0.019	0.008	0.391	0.09	0.352	0.86	2.9
15-May-11	25	0.034	0.022	0.359	0.02	0.265	0.7	2.7
15-May-11	30	0.082	0.079	0.15	0.02	0.199	0.53	1.3
15-May-11	35	0.1	0.071	0.113	0.11	0.166	0.56	1
22-May-11	1	0.009	0.014	0.177	0.1	0.17	0.47	10.4
22-May-11	3	0.012	0.014	0.176	0.1	0.178	0.48	10.3
22-May-11	5	0.008	0.015	0.181	0	0.216	0.42	10.6
22-May-11	10	0.01	0.015	0.187	0.05	0.218	0.48	10.2
22-May-11	15	0.023	0.018	0.227	0.04	0.162	0.47	8
22-May-11	20	0.029	0.02	0.279	0.02	0.182	0.53	4.8
22-May-11	25	0.034	0.024	0.274	0.05	0.158	0.54	3.5
22-May-11	30	0.068	0.021	0.139	0	0.152	0.38	1.9
22-May-11	35	0.117	0.012	0.055	0.03	0.186	0.4	0.3
29-May-11	1	0.013	0.013	0.129	0.12	0.165	0.44	10.4
29-May-11	3	0.011	0.013	0.129	0.13	0.167	0.45	10.4
29-May-11	5	0.012	0.013	0.134	0.06	0.211	0.43	10.3
29-May-11	10	0.016	0.015	0.171	0.09	0.158	0.45	8.7
29-May-11	15	0.031	0.02	0.241	0.1	0.138	0.53	5.6
29-May-11	20	0.037	0.017	0.264	0.05	0.162	0.53	3
29-May-11	25	0.05	0.014	0.264	0	0.202	0.53	0.7
29-May-11	30	0.094	0.008	0.188	0	0.17	0.46	0.4
29-May-11	35	0.108	0.003	0.148	0	0.201	0.46	0.8
05-Jun-11	1	0.006	0.012	0.117	0.11	0.105	0.35	7.1
05-Jun-11	3	0.005	0.012	0.121	0.05	0.102	0.29	7.3
05-Jun-11	5	0.006	0.012	0.12	0.07	0.112	0.32	6.2
05-Jun-11	10	0.015	0.013	0.138	0.03	0.154	0.35	6.2
05-Jun-11	15	0.031	0.016	0.194	0.07	0.149	0.46	4.9
05-Jun-11	17	0.049	0.016	0.245	0.16	0.18	0.65	2.1
05-Jun-11	18	0.054	0.014	0.225	0	0.147	0.44	1.2
05-Jun-11	19	0.043	0.016	0.23	0.03	0.151	0.47	2.5
05-Jun-11	20	0.066	0.012	0.166	0.1	0.126	0.47	2
05-Jun-11	25	0.127	0.002	0.085	0.14	0.126	0.48	1
05-Jun-11	30	0.167	0.002	0.053	0.1	0.128	0.45	0.7
05-Jun-11	35	0.193	0.002	0.023	0.02	0.132	0.37	0.1
12-Jun-11	1	0.038	0.01	0.127	0.05	0.195	0.42	8.9
12-Jun-11	3	0.023	0.011	0.127	0.08	0.149	0.39	9
12-Jun-11	5	0.018	0.011	0.125	0.13	0.136	0.42	6.6
12-Jun-11	10	0.022	0.011	0.129	0.14	0.118	0.42	5.8
12-Jun-11	15	0.068	0.016	0.164	0.09	0.162	0.5	4.6
12-Jun-11	20	0.084	0.016	0.173	0.14	0.097	0.51	2.7
12-Jun-11	24	0.114	0.013	0.103	0.05	0.12	0.4	1.8
12-Jun-11	25	0.109	0.009	0.077	0.05	0.125	0.37	1.3
12-Jun-11	26	0.134	0.006	0.073	0.06	0.157	0.43	1.2
12-Jun-11	30	0.24	0.002	0.018	0.06	0.1	0.42	0.1
12-Jun-11	35	0.225	0.002	0.03	0.02	0.163	0.44	0.4
19-Jun-11	1	0.027	0.011	0.111	0.06	0.181	0.39	6.3
19-Jun-11	3	0.032	0.012	0.112	0.06	0.184	0.4	7.3
19-Jun-11	5	0.038	0.012	0.116	0.1	0.164	0.43	7.6
19-Jun-11	10	0.029	0.011	0.111	0.14	0.149	0.44	7.5
19-Jun-11	13	0.041	0.012	0.112	0.08	0.185	0.43	7.4
19-Jun-11	14	0.056	0.014	0.116	0.15	0.164	0.5	6.7
19-Jun-11	15	0.063	0.014	0.127	0.45	0.166	0.82	5.4
19-Jun-11	20	0.089	0.012	0.101	0.15	0.158	0.51	3.1
19-Jun-11	25	0.117	0.005	0.059	0.11	0.189	0.48	2.1
19-Jun-11	30	0.189	0.002	0.024	0.08	0.165	0.46	0.3
19-Jun-11	35	0.263	0.002	-	0.05	0.255	0.57	0.1
26-Jun-11	1	0.015	0.01	0.102	0.07	0.233	0.43	-
26-Jun-11	3	0.014	0.01	0.103	0.09	0.203	0.42	7.5
26-Jun-11	5	0.012	0.01	0.102	0.12	0.196	0.44	7.9
26-Jun-11	10	0.016	0.01	0.103	0.08	0.241	0.45	7.6
26-Jun-11	15	0.029	0.01	0.103	0.08	0.228	0.45	7
26-Jun-11	17	0.052	0.013	0.095	0.11	0.2	0.47	5.5
26-Jun-11	18	0.074	0.013	0.084	0	0.279	0.45	5
26-Jun-11	19	0.077	0.01	0.064	0.02	0.269	0.44	3.9
26-Jun-11	20	0.088	0.011	0.054	0.06	0.237	0.45	3.1
26-Jun-11	25	0.14	0.002	0.028	0.04	0.23	0.44	1.1
26-Jun-11	30	0.228	0.002	0.014	0.05	0.226	0.52	0.2
26-Jun-11	35	0.292	0.002	0.008	0.14	0.168	0.61	0.1
03-Jul-11	1	0.023	0.008	0.096	0.07	0.243	0.44	7.3
03-Jul-11	3	0.027	0.009	0.099	0.1	0.215	0.45	6.6
03-Jul-11	5	0.026	0.009	0.097	0.1	0.238	0.47	7.3
03-Jul-11	10	0.036	0.009	0.095	0.08	0.23	0.45	6.9
03-Jul-11	15	0.062	0.008	0.089	0.07	0.231	0.46	5.8
03-Jul-11	16	0.07	0.008	0.088	0.11	0.224	0.5	5.2
03-Jul-11	17	0.157	0.002	0.009	0	0.272	0.44	0.3
03-Jul-11	20	0.159	0.002	0.014	0.03	0.225	0.43	0.6
03-Jul-11	25	0.282	0.002	0.009	0.05	0.187	0.53	0.1
03-Jul-11	30	0.36	0.002	-	0.03	0.228	0.62	0.1
03-Jul-11	35	0.415	0.002	-	0.05	0.273	0.74	0.1
10-Jul-11	1	0.017	0.007	0.051	0.08	0.195	0.35	-
10-Jul-11	3	0.013	0.007	0.05	0.02	0.18	0.27	8.8
10-Jul-11	5	0.012	0.007	0.049	0.05	0.112	0.23	9
10-Jul-11	10	0.021	0.007	0.06	0.13	0.072	0.29	8.1
10-Jul-11	15	0.068	0.008	0.079	0.1	0.075	0.33	6.2
10-Jul-11	16	0.104	0.007	0.065	0	0.154	0.33	4.4
10-Jul-11	17	0.195	0.002	0.019	0.02	0.134	0.37	1.2
10-Jul-11	20	0.156	0.002	0.031	0	0.221	0.41	2.6
10-Jul-11	25	0.271	0.002	0.015	0.03	0.092	0.41	0.3
10-Jul-11	30	0.377	0.002	-	0	0.151	0.53	0.1
10-Jul-11	35	0.401	0.002	-	0.04	0.197	0.64	0.1
18-Jul-11	1	0.007	0.005	0.031	0.1	0.147	0.29	7.2
18-Jul-11	3	0.007	0.005	0.032	0.17	0.146	0.36	6.7
18-Jul-11	5	0.011	0.005	0.036	0.17	0.158	0.38	6.7
18-Jul-11	10	0.015	0.006	0.034	0.17	0.125	0.35	6.5
18-Jul-11	15	0.031	0.005	0.048	0.08	0.206	0.37	6.4
18-Jul-11	16	0.034	0.005	0.046	0.12	0.145	0.35	7.1
18-Jul-11	17	0.109	0.004	0.036	0.08	0.171	0.4	4.5
18-Jul-11	18	0.133	0.003	0.028	0.12	0.146	0.43	2.7
18-Jul-11	20	0.202	0.002	0.01	0.05	0.176	0.44	1
18-Jul-11	25	0.316	0.002	0.007	0	0.175	0.5	0.1
18-Jul-11	30	0.448	0.002	-	0.08	0.13	0.66	0.1
18-Jul-11	35	0.504	0.002	-	0	0.194	0.7	0.1
24-Jul-11	1	0.007	0.004	0.011	0.12	0.098	0.24	8.2
24-Jul-11	3	0.005	0.004	0.01	0.13	0.121	0.27	8.1
24-Jul-11	5	0.005	0.004	0.01	0.13	0.121	0.27	8.3
24-Jul-11	10	0.005	0.004	0.011	0.17	0.1	0.29	7.9
24-Jul-11	15	0.027	0.004	0.014	0.12	0.105	0.27	6.8
24-Jul-11	16	0.037	0.004	0.016	0.07	0.163	0.29	6.4
24-Jul-11	18	0.066	0.004	0.012	0.08	0.158	0.32	4.8
24-Jul-11	20	0.133	0.002	0.01	0.1	0.155	0.4	2.5
24-Jul-11	22	0.179	0.002	0.01	0.1	0.179	0.47	2.3
24-Jul-11	25	0.279	0.002	0.007	0.03	0.212	0.53	0.6
24-Jul-11	30	0.414	0.002	-	0.1	0.144	0.66	0.1
24-Jul-11	35	0.492	0.002	-	0.08	0.126	0.7	0.1
31-Jul-11	1	0.015	0.002	0.027	0.16	0.086	0.29	8.5
31-Jul-11	3	0.014	0.002	0.031	0.17	0.053	0.27	8.3
31-Jul-11	5	0.014	0.002	0.021	0.14	0.083	0.26	8.3
31-Jul-11	10	0.01	0.002	0.013	0.1	0.085	0.21	8.1
31-Jul-11	15	0.093	0.003	0.024	0.11	0.15	0.38	3.1
31-Jul-11	16	0.155	0.002	0.021	0.12	0.092	0.39	1.5
31-Jul-11	17	0.136	0.003	0.019	0.1	0.062	0.32	2.4
31-Jul-11	18	0.229	0.002	0.007	0.12	0.062	0.42	0.1
31-Jul-11	20	0.26	0.002	-	0.09	0.118	0.47	0.1
31-Jul-11	25	0.366	0.002	-	0.23	0.052	0.65	0.1
31-Jul-11	30	0.403	0.002	-	0.14	0.085	0.63	0.1
31-Jul-11	35	0.652	0.002	-	0.12	0.096	0.87	0.1
07-Aug-11	1	0.032	0.002	0.011	0.05	0.115	0.21	7.8
07-Aug-11	3	0.022	0.002	0.008	0.06	0.198	0.29	7.4
07-Aug-11	5	0.013	0.002	0.005	0.14	0.09	0.25	7.3
07-Aug-11	10	0.019	0.002	0.007	0.1	0.092	0.22	7.3
07-Aug-11	15	0.036	0.002	0.01	0.08	0.072	0.2	6.6
07-Aug-11	16	0.038	0.002	0.009	0.1	0.071	0.22	6.2
07-Aug-11	17	0.058	0.002	0.008	0.11	0.072	0.25	6
07-Aug-11	18	0.063	0.002	0.007	0.11	0.068	0.25	5.5
07-Aug-11	20	0.14	0.002	0.007	0.02	0.121	0.29	3.3
07-Aug-11	25	0.293	0.002	0.005	0.08	0.07	0.45	0.5
07-Aug-11	30	0.49	0.002	-	0.07	0.088	0.65	0.1
07-Aug-11	35	0.531	0.002	-	0.01	0.147	0.69	0.1
14-Aug-11	1	0.024	0.002	0.012	0.15	0.062	0.25	7.3
14-Aug-11	3	0.007	0.002	0.007	0.11	0.134	0.26	7.5
14-Aug-11	5	0.01	0.002	0.004	0.12	0.114	0.25	7.5
14-Aug-11	10	0.008	0.002	0.007	0.12	0.113	0.25	7.2
14-Aug-11	15	0.072	0.002	0.008	0.11	0.138	0.33	4.3
14-Aug-11	16	0.021	0.002	0.01	0.13	0.127	0.29	7.2
14-Aug-11	17	0.063	0.002	0.006	0.01	0.199	0.28	6.4
14-Aug-11	18	0.085	0.002	0.007	0.14	0.126	0.36	3.9
14-Aug-11	20	0.296	0.002	-	0.12	0.102	0.52	0.2
14-Aug-11	25	0.627	0.002	-	0.11	0.021	0.76	0.1
14-Aug-11	30	0.654	0.002	-	0.09	0.114	0.86	0.1
14-Aug-11	35	0.8	0.002	-	0.14	0.098	1.04	0.1
21-Aug-11	1	0.02	0.002	0.008	0	0.18	0.21	7.5
21-Aug-11	3	0.018	0.002	0.001	0	0.179	0.2	7.6
21-Aug-11	5	0.037	0.002	0.024	0.02	0.117	0.2	7.3
21-Aug-11	10	0.018	0.002	0.007	0.04	0.133	0.2	7.6
21-Aug-11	15	0.025	0.002	0.007	0.11	0.076	0.22	5.8
21-Aug-11	19	0.07	0.002	0.005	0	0.213	0.29	4.8
21-Aug-11	20	0.127	0.002	0.009	0	0.222	0.36	2.5
21-Aug-11	21	0.224	0.002	0.01	0	0.204	0.44	1.2
21-Aug-11	25	0.308	0.002	-	0.03	0.15	0.49	0.8
21-Aug-11	30	0.482	0.002	-	0	0.156	0.64	0.1
21-Aug-11	35	0.59	0.002	-	0.09	0.168	0.85	0.1
28-Aug-11	1	0.01	0.002	0.006	0.09	0.252	0.36	5.8
28-Aug-11	3	0.02	0.002	0.01	0.06	0.228	0.32	7.8
28-Aug-11	5	0.015	0.002	0.002	0.1	0.191	0.31	7.7
28-Aug-11	10	0.014	0.002	0.003	0.04	0.221	0.28	7.4
28-Aug-11	15	0.036	0.002	0.015	0.12	0.127	0.3	5.1
28-Aug-11	16	0.12	0.002	0.016	0.01	0.172	0.32	4.6
28-Aug-11	17	0.175	0.002	0.012	0	0.241	0.43	1.5
28-Aug-11	20	0.346	0.002	0.001	0.01	0.201	0.56	0.1
28-Aug-11	25	0.67	0.002	-	0	0.208	0.88	0.1
28-Aug-11	30	0.7	0.002	-	0.02	0.228	0.95	0.1
28-Aug-11	35	0.86	0.002	-	0.02	0.258	1.14	0.1
04-Sep-11	1	0.032	0.002	0.016	0.04	0.19	0.28	7.4
04-Sep-11	3	0.037	0.002	0.013	0.1	0.128	0.28	-
04-Sep-11	5	0.041	0.002	0.014	0.08	0.133	0.27	6.4
04-Sep-11	10	0.025	0.002	0.01	0.12	0.123	0.28	7.3
04-Sep-11	15	0.031	0.002	0.014	0.09	0.133	0.27	-
04-Sep-11	19	0.133	0.002	0.015	0	0.2	0.35	4
04-Sep-11	20	0.154	0.002	0.012	0.07	0.182	0.42	3.8
04-Sep-11	21	0.203	0.002	0.01	0.08	0.155	0.45	2.7
04-Sep-11	25	0.4	0.002	-	0.02	0.218	0.64	0.1
04-Sep-11	30	0.571	0.002	-	0.03	0.117	0.72	0.1
04-Sep-11	35	0.717	0.002	-	0.01	0.191	0.92	0.1
11-Sep-11	1	0.016	0.002	0.001	0.05	0.161	0.23	7.7
11-Sep-11	3	0.015	0.002	0.001	0.06	0.142	0.22	7.6
11-Sep-11	5	0.01	0.002	0.001	0.06	0.117	0.19	7.8
11-Sep-11	10	0.014	0.002	0.001	0.06	0.163	0.24	7.7
11-Sep-11	15	0.017	0.002	0.001	0.05	0.16	0.23	7.4
11-Sep-11	19	0.153	0.002	0.001	0.04	0.164	0.36	3.4
11-Sep-11	20	0.195	0.002	0.001	0.02	0.142	0.36	2.6
11-Sep-11	21	0.223	0.002	-	0	0.165	0.39	1.8
11-Sep-11	25	0.399	0.002	-	0	0.189	0.59	0.1
11-Sep-11	30	0.579	0.002	-	0	0.119	0.7	0.1
11-Sep-11	35	0.819	0.002	-	0.05	0.149	1.02	0.1
18-Sep-11	1	0.021	0.002	0.01	0.07	0.097	0.2	6.1
18-Sep-11	3	0.024	0.002	0.012	0.06	0.092	0.19	7.6
18-Sep-11	5	0.02	0.002	0.011	0.1	0.067	0.2	-
18-Sep-11	10	0.024	0.002	0.014	0.08	0.06	0.18	7.4
18-Sep-11	15	0.027	0.002	0.013	0.07	0.088	0.2	-
18-Sep-11	17	0.036	0.002	0.014	0.12	0.068	0.24	7
18-Sep-11	18	0.056	0.002	0.016	0.06	0.096	0.23	5.9
18-Sep-11	19	0.082	0.002	0.011	0.08	0.085	0.26	4.9
18-Sep-11	20	0.127	0.002	-	0.07	0.091	0.29	4.4
18-Sep-11	25	0.34	0.002	-	0.07	0.058	0.47	1.2
18-Sep-11	30	0.587	0.002	-	0	0.081	0.67	0.1
18-Sep-11	35	0.788	0.002	-	0.03	0.14	0.96	0.1
25-Sep-11	1	0.025	0.002	0.011	0	0.142	0.18	7.7
25-Sep-11	3	0.029	0.002	0.017	0.07	0.142	0.26	7.3
25-Sep-11	5	0.026	0.002	0.012	0.02	0.15	0.21	7.4
25-Sep-11	10	0.026	0.002	0.008	0.03	0.124	0.19	7.2
25-Sep-11	15	0.023	0.002	0.001	0.01	0.164	0.2	7
25-Sep-11	17	0.035	0.002	0.001	0.06	0.122	0.22	6
25-Sep-11	18	0.084	0.002	0.001	0.05	0.123	0.26	5
25-Sep-11	19	0.186	0.002	0.001	0.02	0.181	0.39	2.1
25-Sep-11	20	0.29	0.002	-	0.16	0.098	0.55	0.3
25-Sep-11	25	0.532	0.002	-	0	0.106	0.64	0.1
25-Sep-11	30	0.671	0.002	-	0	0.127	0.8	0.1
25-Sep-11	35	1.12	0.002	-	0.05	0.178	1.35	0.1
02-Oct-11	1	0.014	0.002	0.012	0	0.152	0.18	6.9
02-Oct-11	3	0.019	0.002	0.011	0.06	0.108	0.2	7.5
02-Oct-11	5	0.017	0.002	0.008	0.04	0.123	0.19	7.8
02-Oct-11	10	0.013	0.002	0.008	0.07	0.087	0.18	7.7
02-Oct-11	15	0.021	0.002	0.01	0.08	0.097	0.21	7.3
02-Oct-11	20	0.167	0.002	0.026	0	0.165	0.36	3.6
02-Oct-11	21	0.249	0.002	0.006	0.01	0.163	0.43	2
02-Oct-11	22	0.25	0.002	0.011	0.02	0.157	0.44	2.2
02-Oct-11	25	0.369	0.002	-	0.04	0.169	0.58	0.7
02-Oct-11	30	0.523	0.002	-	0	0.135	0.66	0.1
02-Oct-11	35	0.8	0.002	-	0.04	0.138	0.98	0.1
09-Oct-11	1	0.041	0.002	0.008	0.01	0.129	0.19	8
09-Oct-11	3	0.031	0.002	0.005	0.04	0.062	0.14	7.8
09-Oct-11	5	0.037	0.002	0.006	0.03	0.055	0.13	7.7
09-Oct-11	10	0.037	0.002	0.005	0.03	0.066	0.14	7.5
09-Oct-11	15	0.04	0.002	0.005	0.03	0.053	0.13	7.5
09-Oct-11	16	0.046	0.002	0.005	0.12	0.107	0.28	7.7
09-Oct-11	17	0.083	0.003	0.004	0	0.23	0.32	4.7
09-Oct-11	18	0.148	0.002	0.005	0.07	0.135	0.36	4.7
09-Oct-11	20	0.431	0.002	-	0.03	0.157	0.62	0.1
09-Oct-11	25	0.639	0.002	-	0.04	0.239	0.92	0.1
09-Oct-11	30	0.885	0.002	-	0	0.193	1.08	0.1
09-Oct-11	35	0.956	0.002	-	0.04	0.182	1.18	0.1
23-Oct-11	1	0.048	0.002	0.015	0	0.045	0.11	5
23-Oct-11	3	0.033	0.002	0.014	0.04	0.051	0.14	6.2
23-Oct-11	5	0.032	0.002	0.016	0.05	0.05	0.15	6.2
23-Oct-11	10	0.031	0.002	0.017	0.04	0.05	0.14	6.3
23-Oct-11	15	0.034	0.002	0.015	0.03	0.049	0.13	6.3
23-Oct-11	19	0.082	0.003	0.018	0.06	0.037	0.2	4.4
23-Oct-11	20	0.17	0.002	0.016	0.04	0.102	0.33	4.2
23-Oct-11	21	0.327	0.002	-	0.04	0.071	0.44	0.1
23-Oct-11	25	0.919	0.002	-	0.01	0.189	1.12	0.1
23-Oct-11	30	0.926	0.002	-	0	0.092	1.02	0.1
23-Oct-11	35	1.04	0.002	-	0.02	0.138	1.2	0.1
30-Oct-11	1	0.056	0.002	0.019	0	0.223	0.3	7.4
30-Oct-11	3	0.054	0.002	0.014	0.09	0.16	0.32	7.3
30-Oct-11	5	0.053	0.002	0.013	0.04	0.132	0.24	7.3
30-Oct-11	10	0.051	0.002	0.012	0.09	0.105	0.26	7.1
